# RTX BOL/EOL ratio smoothed with Gaussian kernel, sigma=45px
# See plot
Wavelength nm,ratio
866.066066066066,0.9088077764649293
867.6676676676677,0.9088244215484129
869.2692692692692,0.9088402592149344
870.8708708708709,0.908855324850027
872.4724724724724,0.9088696529328205
874.0740740740741,0.9088832770409274
875.6756756756756,0.9088962298571917
877.2772772772773,0.9089085431782
878.8788788788789,0.9089202479244506
880.4804804804805,0.9089313741520784
882.0820820820821,0.9089419510660354
883.6836836836837,0.908952007034625
885.2852852852853,0.90896156960529
886.8868868868869,0.908970665521555
888.4884884884885,0.908979320741029
890.0900900900901,0.9089875604543679
891.6916916916917,0.9089954091051069
893.2932932932933,0.9090028904102698
894.894894894895,0.9090100273816641
896.4964964964965,0.9090168423477764
898.0980980980981,0.90902335697618
899.6996996996997,0.9090295922963757
901.3013013013014,0.9090355687229804
902.902902902903,0.9090413060791892
904.5045045045046,0.9090468236204339
906.1061061061062,0.9090521400581646
907.7077077077078,0.9090572735836849
909.3093093093094,0.9090622418919722
910.910910910911,0.9090670622054178
912.5125125125126,0.9090717512974248
914.1141141141142,0.9090763255158023
915.7157157157158,0.9090808008059
917.3173173173174,0.9090851927334267
918.918918918919,0.9090895165069
920.5205205205206,0.909093786999678
922.1221221221222,0.9090980187715252
923.7237237237238,0.9091022260896641
925.3253253253254,0.9091064229492738
926.926926926927,0.9091106230933907
928.5285285285286,0.9091148400321752
930.1301301301302,0.9091190870615047
931.7317317317318,0.9091233772808617
933.3333333333334,0.9091277236104821
934.934934934935,0.9091321388077332
936.5365365365366,0.9091366354826949
938.1381381381382,0.9091412261129137
939.7397397397398,0.9091459230573096
941.3413413413414,0.9091507385692082
942.942942942943,0.9091556848084809
944.5445445445446,0.9091607738527707
946.1461461461462,0.9091660177077896
947.7477477477478,0.9091714283166684
949.3493493493494,0.909177017568349
950.950950950951,0.9091827973050033
952.5525525525526,0.9091887793284715
954.1541541541542,0.9091949754057108
955.7557557557558,0.9092013972732458
957.3573573573574,0.909208056640619
958.958958958959,0.9092149651928366
960.5605605605606,0.909222134591809
962.1621621621622,0.9092295764767864
963.7637637637638,0.9092373024637928
965.3653653653654,0.9092453241440638
966.966966966967,0.9092536530814928
968.5685685685686,0.9092623008090954
970.1701701701702,0.9092712788245042
971.7717717717718,0.909280598584503
973.3733733733734,0.9092902714986186
974.974974974975,0.9093003089217858
976.5765765765766,0.9093107221461036
978.1781781781782,0.9093215223917058
979.7797797797798,0.9093327207967672
981.3813813813814,0.9093443284066719
982.982982982983,0.9093563561623724
984.5845845845846,0.9093688148879664
986.1861861861862,0.9093817152775259
987.7877877877878,0.909395067881212
989.3893893893894,0.909408883090712
990.990990990991,0.9094230983820508
992.5925925925926,0.9094378027619328
994.1941941941942,0.9094530055484399
995.7957957957958,0.9094687158750197
997.3973973973974,0.9094849426705205
998.998998998999,0.9095016946389731
1000.6006006006006,0.9095189802391576
1002.2022022022022,0.9095368076640011
1003.8038038038038,0.9095551848198535
1005.4054054054054,0.9095741193056878
1007.007007007007,0.9095936183922748
1008.6086086086086,0.9096136890013856
1010.2102102102102,0.9096343376850725
1011.8118118118118,0.909655570605083
1013.4134134134134,0.9096773935124637
1015.015015015015,0.909699811727409
1016.6166166166166,0.9097228301194125
1018.2182182182182,0.9097464530877795
1019.8198198198198,0.9097706845425576
1021.4214214214214,0.909795527885947
1023.023023023023,0.9098209859942454
1024.6246246246246,0.9098470612003912
1026.2262262262261,0.909873755277158
1027.8278278278278,0.9099010694210639
1029.4294294294295,0.9099290042370485
1031.031031031031,0.9099575597239766
1032.6326326326325,0.9099867352610224
1034.2342342342342,0.9100165295949884
1035.835835835836,0.9100469408286113
1037.4374374374374,0.9100779664099052
1039.039039039039,0.9101096031225904
1040.6406406406406,0.9101418470776527
1042.2422422422424,0.9101746937060797
1043.8438438438438,0.9102081377528121
1045.4454454454453,0.9102421732719491
1047.047047047047,0.9102767936232437
1048.6486486486488,0.9103119914699188
1050.2502502502502,0.9103477587778331
1051.8518518518517,0.9103840868160213
1053.4534534534534,0.9104209661586306
1055.0550550550552,0.910458386688269
1056.6566566566567,0.9104963376007825
1058.2582582582581,0.9105348074114665
1059.8598598598599,0.9105737839627192
1061.4614614614616,0.9106132544331369
1063.063063063063,0.9106532053480497
1064.6646646646645,0.9106936225914873
1066.2662662662663,0.9107344914195652
1067.867867867868,0.910775796475274
1069.4694694694695,0.9108175218046513
1071.071071071071,0.9108596508743115
1072.6726726726727,0.9109021665903034
1074.2742742742744,0.9109450513182628
1075.8758758758759,0.9109882869048215
1077.4774774774774,0.9110318547002324
1079.079079079079,0.9110757355821627
1080.6806806806808,0.9111199099806072
1082.2822822822823,0.9111643579038674
1083.883883883884,0.9112090589655404
1085.4854854854857,0.9112539924124556
1087.0870870870872,0.9112991371534983
1088.6886886886887,0.9113444717892505
1090.2902902902904,0.9113899746423825
1091.891891891892,0.9114356237887213
1093.4934934934936,0.9114813970889236
1095.095095095095,0.9115272722206751
1096.6966966966968,0.9115732267113397
1098.2982982982985,0.9116192379709788
